ODYSSEY — BOOK IX full-book caption alignment
Duration: 1839.506s
Narration cues: 430
Source words: 5947
Directly matched source words: 5645 (94.9%)
Recognized words: 5919
Visual lead: 0.16s

Cue | Start | Anchor | Missing prefix | Caption
324 | 1399.830 | I                  |              0 | I caught him along the back and / curled under his shaggy belly
325 | 1402.970 | and                |              0 | and lay there; and in that wondrous fleece, with my / hands twisted fast, I hung on, with an enduring heart.
326 | 1410.110 | So                 |              0 | So then, groaning, we waited for shining Dawn.
327 | 1413.290 | when               |              0 | When Dawn appeared, the early-born, with fingers of rose, / then the male flocks poured out toward pasture,
328 | 1420.610 | and                |              0 | and the unmilked females bleated about the pens with / their udders bursting. And their lord, worn down
329 | 1426.170 | by                 |              0 | by evil agonies, ran his hands / along the backs of all his sheep
330 | 1429.650 | as                 |              0 | as they stood up straight — and never sensed it, the fool:
331 | 1433.290 | my                 |              0 | my men bound under the breasts of his own fleecy sheep.
332 | 1436.730 | Last               |              0 | Last of the flock the great ram walked toward the doorway,
333 | 1439.910 | heavy              |              0 | heavy with his wool — and with me, / and my crowding thoughts.
334 | 1443.590 | and                |              0 | And strong Polyphemus, running his hands over him, said:
335 | 1447.470 | sweetheart,        |              1 | 'Old sweetheart — my ram — why last of all the flock
336 | 1451.050 | through            |              0 | through the cave this time? Before, / you were never one to lag behind:
337 | 1454.930 | First,             |              0 | first, always first, striding out to graze the soft / flowering grass, first to reach the running rivers,
338 | 1461.690 | first              |              0 | first in your longing to turn home to the fold at / evening. And now — last of all. Grieving, are you,
339 | 1467.910 | for                |              0 | for your master's eye, that a coward of a man put out,
340 | 1470.790 | with               |              0 | with his miserable companions, / when he had crushed my wits with wine —
341 | 1474.710 | nobody,            |              0 | Nobody — who is not yet, I promise, clear of destruction.
342 | 1478.770 | If                 |              0 | If only you could think with me, if only you had a / voice to say where that man is dodging from my fury:
343 | 1484.190 | then               |              0 | then his brains would be dashed / against the floor and spattered
344 | 1487.050 | this               |              0 | this way and that through the cave, / and my heart would find
345 | 1489.930 | some               |              0 | some ease from the evils this / worthless Nobody has brought me.'
346 | 1493.610 | So                 |              0 | So speaking he sent the ram away from him, out the door.
347 | 1496.750 | and                |              0 | And when we had gone a little / way from the cave and the yard,
348 | 1499.770 | first              |              0 | first I loosed myself from under the ram, / and then set my companions free.
349 | 1504.490 | Swiftly,           |              0 | Swiftly then we drove those / long-shanked sheep, deep in fat,
350 | 1508.510 | turning            |              0 | turning again and again to look behind, until we came
351 | 1511.170 | to                 |              0 | to the ship. And a welcome sight / we were to our dear companions —
352 | 1514.710 | we                 |              0 | we who had escaped death — / but the others they wept and wailed for.
353 | 1518.550 | I                  |              0 | I would not have it: I frowned each man's tears back
354 | 1521.930 | and                |              0 | and ordered them quickly to fling the fine-fleeced sheep
355 | 1524.290 | aboard             |              0 | aboard in numbers, and sail out over the salt water.
356 | 1527.590 | And                |              0 | And they came aboard at once and / took their places at the oarlocks,
357 | 1531.210 | and                |              0 | and sitting in order they struck / the gray salt water with their oars.
358 | 1534.890 | But                |              0 | But when I was as far offshore as a man's shout carries, / then I called to the Cyclops with jeering words:
359 | 1541.080 | [manual timestamp] |              9 | 'Cyclops! Not so weak a man's companions, after all,
360 | 1544.380 | to                 |              4 | were those you meant to eat by / main force in your hollow cave.
361 | 1547.590 | And                |              0 | And your own evil deeds were bound to find you out —
362 | 1550.350 | merciless          |              0 | merciless one — you who did not shrink from eating guests
363 | 1553.090 | in                 |              0 | in your own house. For that Zeus / has paid you, and the other gods.'
364 | 1557.790 | So                 |              0 | So I spoke, and the anger in his heart grew fiercer,
365 | 1560.890 | and                |              0 | and he tore off the peak of a / great mountain and hurled it,
366 | 1564.170 | and                |              0 | and brought it down just ahead of the dark-blue prow — / barely — it missed the tip of the steering-oar;
367 | 1569.770 | and                |              0 | and the sea heaved up under the falling rock, and the / backwash carried the ship straight in toward the land,
368 | 1575.210 | a                  |              0 | a flood-surge out of the deep, / and drove her toward the shore.
369 | 1578.430 | But                |              0 | But I seized a long pole in my hands and shoved / her off and out, and roused my companions,
370 | 1584.130 | ordering           |              0 | ordering them to fall to their / oars and get us clear of the evil,
371 | 1587.810 | nodding            |              0 | nodding hard with my head; and they bent to it and rowed.
372 | 1591.370 | But                |              0 | But when we were twice as far out over the sea,
373 | 1594.130 | then               |              0 | then I made to call to the Cyclops / again; and around me my companions
374 | 1598.030 | tried              |              0 | tried to hold me back with honeyed / words, this one and that one:
375 | 1602.010 | man,               |              1 | 'Merciless man — why must you provoke a savage
376 | 1604.650 | who                |              0 | who even now, with that shot / into the sea, has driven the ship
377 | 1608.290 | straight           |              0 | straight back ashore — and we thought we died there!
378 | 1611.550 | If                 |              0 | If he had heard a voice, heard any one of us speaking,
379 | 1614.470 | he                 |              0 | he would have smashed our heads / and the ship's timbers together
380 | 1617.430 | with               |              0 | with one jagged boulder: he throws that far.'
381 | 1620.710 | so                 |              0 | So they spoke, but they could not persuade my great heart, / and I called back to him with fury in my breast:
382 | 1626.930 | If                 |              1 | 'Cyclops — if any mortal man ever asks you / who put the shameful blinding on your eye,
383 | 1632.670 | Tell               |              0 | tell him: Odysseus, sacker of cities, blinded me — / the son of Laertes, who has his home in Ithaca.'
384 | 1640.250 | So                 |              0 | So I spoke, and he groaned aloud, and answered:
385 | 1643.770 | then               |              1 | 'Ah, then it comes home to me — the old prophecy!
386 | 1646.890 | There              |              0 | There was a seer here once, a great man and a good one, / Telemus, Eurymus' son, who excelled in prophecy
387 | 1653.850 | and                |              0 | and grew old prophesying among the Cyclopes.
388 | 1655.870 | he                 |              0 | He told me all this would come to pass in time:
389 | 1659.650 | that               |              0 | that I would lose my sight at the hands of an Odysseus.
390 | 1663.110 | But                |              0 | But I always watched for some big man, a handsome one, / to come here, clothed in great strength;
391 | 1669.030 | And                |              0 | and now a little man, a worthless thing, a weakling, / has put out my eye — after he crushed me with wine.
392 | 1675.470 | But                |              0 | But come here, Odysseus — / let me set out a guest-gift for you,
393 | 1679.230 | and                |              0 | and press the famous earth-shaker / to give you passage home.
394 | 1682.430 | for                |              0 | For I am his son, and he declares himself my father.
395 | 1685.870 | He                 |              0 | He himself, if he wills it, will heal me — and no one else, / none of the blessed gods, and no mortal man.'
396 | 1692.910 | So                 |              0 | So he spoke; and I answered him and said:
397 | 1695.870 | to                 |              1 | 'Would to god I could strip you of breath and / life and send you down to the house of Hades
398 | 1700.190 | as                 |              0 | as surely as not even the / earth-shaker will ever heal that eye.'
399 | 1704.130 | So                 |              0 | So I spoke; and he then prayed to the lord Poseidon, / stretching out his hands to the starry heaven:
400 | 1710.010 | me,                |              1 | 'Hear me, Poseidon who hold the earth, dark-haired one:
401 | 1713.450 | if                 |              0 | if I am truly yours, and you declare yourself my father,
402 | 1717.190 | grant              |              0 | grant that Odysseus, sacker of cities, never come home — / the son of Laertes, who has his home in Ithaca.
403 | 1723.650 | But                |              0 | But if it is his portion to see his own people, / to reach his well-built house and his own fatherland,
404 | 1729.470 | late               |              0 | late may he come, and in evil case, all companions lost,
405 | 1732.970 | on                 |              0 | on another man's ship — and find trouble in his house.'
406 | 1736.270 | So                 |              0 | So he spoke in prayer, and the dark-haired god heard him.
407 | 1739.750 | Then               |              0 | Then once again he lifted a stone — far bigger —
408 | 1742.730 | it,                |              1 | whirled it, and let it fly, putting / his measureless strength behind it,
409 | 1746.930 | and                |              0 | and brought it down just astern of the dark-blue ship — / barely — it missed the tip of the steering-oar;
410 | 1752.650 | and                |              0 | and the sea heaved up under the falling rock,
411 | 1755.010 | and                |              0 | and the wave carried her forward, / and drove her toward the far shore.
412 | 1759.070 | But                |              0 | But when we came back to the island where the other
413 | 1761.510 | well               |              0 | well-benched ships waited all / together, with the companions
414 | 1764.410 | sitting            |              0 | sitting round them weeping, watching for us without end, / there we ran the ship up on the sands
415 | 1769.970 | and                |              0 | and stepped out ourselves onto the surf-line of the sea.
416 | 1773.130 | and                |              0 | And taking the Cyclops' flocks out of the hollow ship
417 | 1776.250 | we                 |              0 | we divided all, so that no man / might go cheated of his share by me.
418 | 1780.950 | But                |              0 | But the great ram — my strong-greaved companions gave him
419 | 1784.210 | to                 |              0 | to me alone, when the flocks were shared, / a gift apart; and on the shore
420 | 1788.430 | I                  |              0 | I offered him to Zeus of the / black cloud, the son of Cronos,
421 | 1792.190 | Lord               |              0 | lord of all, and burned the thigh-cuts. / But he took no heed of my offering:
422 | 1796.230 | he                 |              0 | he was pondering, even then, how all my well-benched ships
423 | 1800.070 | might              |              0 | might be destroyed, and all my trusted companions.
424 | 1803.710 | So                 |              0 | So then all day long till the setting of the sun we / sat feasting on meat past counting and sweet wine;
425 | 1810.310 | and                |              0 | and when the sun went down and the dusk came on, / then we lay down to sleep on the surf-line of the sea.
426 | 1816.190 | When               |              0 | When Dawn appeared, the early-born, with fingers of rose, / then I roused my companions and ordered them
427 | 1822.030 | to                 |              0 | to board in their turn and loose the stern-cables.
428 | 1824.710 | and                |              0 | And they came aboard at once and / took their places at the oarlocks,
429 | 1829.070 | and                |              0 | and sitting in order they struck / the gray salt water with their oars.
430 | 1832.830 | From               |              0 | From there we sailed on further, grieved at heart, / glad to be out of death, having lost our dear companions.
