ODYSSEY — BOOK XXII full-book caption alignment
Duration: 1580.112s
Narration cues: 384
Source words: 5056
Directly matched source words: 4819 (95.3%)
Recognized words: 5093
Visual lead: 0.16s

Cue | Start | Anchor | Missing prefix | Caption
323 | 1330.060 | then               |              0 | "Then I will tell you, child, the whole truth of it.
324 | 1332.800 | you                |              0 | You have fifty serving-women in your halls — / slave-women we have taught to work their work,
325 | 1337.300 | to                 |              0 | to card the wool and to bear the lot of slavery.
326 | 1340.120 | Of                 |              0 | Of these, twelve in all have / walked the road of shamelessness:
327 | 1343.740 | no                 |              0 | no respect for me — none for Penelope herself.
328 | 1347.180 | Telemachus         |              0 | Telemachus is only newly grown; his mother would / not let him give commands to the serving-women.
329 | 1352.420 | But                |              0 | But come — let me climb to the bright upper room and / tell your wife. Some god has laid a sleep on her."
330 | 1358.240 | Then               |              0 | Then Odysseus of the many designs answered her:
331 | 1361.000 | Do                 |              0 | "Do not wake her yet. Tell them to come here — / the women who all this while contrived their shamelessness."
332 | 1367.340 | So                 |              0 | So he spoke; and the old woman went off down the / hall to carry word to the women and hurry them along.
333 | 1372.640 | and                |              0 | And he called Telemachus to his side, and the cowherd, / and the swineherd, and spoke winged words to them:
334 | 1378.940 | Begin              |              0 | "Begin carrying out the dead, and set the women to it; / and after that, the beautiful chairs and the tables —
335 | 1384.020 | have               |              0 | have them cleaned with water and porous sponges.
336 | 1386.860 | and                |              0 | And when you have set the whole house in order, / lead the serving-women out of the strong-built hall
337 | 1390.980 | to                 |              0 | to the spot between the roundhouse / and the good courtyard fence,
338 | 1394.560 | and                |              0 | and cut them down with the long / swords, till you have stripped
339 | 1397.460 | the                |              0 | the life from all of them, / and they have forgotten Aphrodite —
340 | 1400.760 | the                |              0 | the sweetness they took under / the suitors, coupling in secret."
341 | 1404.420 | So                 |              0 | So he spoke; and the women came in a huddle, all of them, / wailing terribly, the big tears streaming down.
342 | 1410.680 | First              |              0 | First they carried out the corpses of the dead and laid / them under the portico of the well-fenced courtyard,
343 | 1416.040 | propping           |              0 | propping them against each other; and Odysseus commanded,
344 | 1419.240 | hurrying           |              0 | hurrying the work himself; / and they carried them out — under force.
345 | 1422.760 | and                |              0 | And after that they cleaned the beautiful chairs / and the tables with water and porous sponges;
346 | 1427.540 | and                |              0 | and Telemachus, with the cowherd and the swineherd, / scraped the floor of the strong-founded house
347 | 1433.060 | with               |              0 | with hoes, and the slave-women / carried the scrapings out of doors.
348 | 1436.940 | and                |              0 | And when they had set the whole hall in order, / they led the serving-women out of the strong-built hall
349 | 1441.760 | to                 |              0 | to the spot between the roundhouse / and the good courtyard fence,
350 | 1445.760 | and                |              0 | and penned them in the narrow place, / where there was no way out.
351 | 1448.640 | and                |              0 | And clear-headed Telemachus began, and spoke among them:
352 | 1452.680 | By                 |              0 | "By no clean death will I take the lives of these — / these who poured their insults on my head,
353 | 1457.660 | on                 |              0 | on my own mother, and slept beside the suitors."
354 | 1461.060 | So                 |              0 | So he spoke; and he made the cable of a dark-prowed ship
355 | 1464.220 | fast               |              0 | fast to a great pillar, and flung it round the roundhouse,
356 | 1467.660 | stretched          |              0 | stretched taut, up high, / so no foot could reach the ground.
357 | 1471.400 | and                |              0 | And as when thrushes with their long wings, / or doves, strike into a snare set up in a thicket,
358 | 1477.520 | heading            |              0 | heading in to roost, and a hateful bed receives them:
359 | 1480.820 | so                 |              0 | so the women held their heads in a row, and round every
360 | 1483.900 | neck               |              0 | neck a noose was laid, that they might die most pitiably.
361 | 1487.820 | They               |              0 | They kicked out with their feet / a little while — not very long.
362 | 1491.300 | and                |              0 | And Melanthius they dragged out / through the porch and the courtyard:
363 | 1494.620 | They               |              0 | they sliced away his nose and / ears with the pitiless bronze
364 | 1498.240 | and                |              0 | and tore out his genitals, raw meat for the dogs to share,
365 | 1501.940 | and                |              0 | and lopped off his hands and feet in their fury of heart.
366 | 1505.020 | then               |              0 | Then they washed their own hands and feet and went / into the house to Odysseus: the work was accomplished.
367 | 1510.800 | and                |              0 | And he spoke to the dear nurse Eurycleia:
368 | 1513.480 | bring              |              0 | "Bring sulfur, old woman — / the cure of evils — and bring me fire,
369 | 1517.260 | so                 |              0 | so I can fume the hall with it. And bid Penelope / come down to me, with her attendant women;
370 | 1522.460 | and                |              0 | and rouse all the serving-women in the house to come."
371 | 1525.620 | Then               |              0 | Then the dear nurse Eurycleia answered him:
372 | 1528.040 | yes                |              0 | "Yes, my child — all this you have said as it should be.
373 | 1531.560 | But                |              0 | But come, let me bring you clothes, a cloak and a tunic:
374 | 1535.300 | do                 |              0 | do not stand in your halls like this, / with your broad shoulders
375 | 1538.340 | wrapped            |              0 | wrapped in rags. That would be a thing to blame."
376 | 1541.760 | Then               |              0 | Then Odysseus of the many designs answered her:
377 | 1544.500 | first              |              0 | "First of all: let there be fire for me in the hall."
378 | 1547.560 | so                 |              0 | So he spoke; and the dear nurse Eurycleia did not disobey, / but brought the fire and the sulfur; and Odysseus
379 | 1553.820 | fumed              |              0 | fumed through and through the hall, / the house, the courtyard.
380 | 1557.340 | and                |              0 | And the old woman went off up through / the beautiful house of Odysseus
381 | 1560.740 | to                 |              0 | to carry word to the women and hurry them along; / and out of the hall they came, torches in their hands,
382 | 1567.140 | and                |              0 | and they poured around Odysseus, and embraced him, / and kissed his head and his shoulders, welcoming him,
383 | 1573.100 | catching           |              0 | catching and clasping his hands; / and a sweet longing seized him
384 | 1576.560 | to                 |              0 | to weep and to sob: for in his heart he knew them all.
