ODYSSEY — BOOK III full-book caption alignment
Duration: 1597.250s
Narration cues: 372
Source words: 5001
Directly matched source words: 4707 (94.1%)
Recognized words: 5057
Visual lead: 0.16s

Cue | Start | Anchor | Missing prefix | Caption
320 | 1381.980 | with               |              0 | with his bronze tools in his hands, / the instruments of his art,
321 | 1386.040 | Anvil              |              0 | anvil and hammer and the well-made fire-tongs / he worked the gold with; and Athena came
322 | 1391.220 | to                 |              0 | to receive her offering. And the old horseman Nestor / gave gold, and the smith worked it and poured it round
323 | 1397.460 | the                |              0 | the heifer's horns, so the goddess / might see the glory and be glad.
324 | 1402.600 | and                |              1 | Stratius and noble Echephron led her by the horns; / Aretus came from the storeroom carrying lustral water
325 | 1408.520 | in                 |              0 | in a flowered basin, and in his / other hand the barley-grains
326 | 1411.840 | in                 |              0 | in a basket; and Thrasymedes, / steadfast in battle, stood by
327 | 1415.960 | with               |              0 | with a sharp axe in his hand, to strike the heifer down;
328 | 1419.540 | Perseus            |              0 | Perseus held the blood-bowl. And the old horseman Nestor
329 | 1422.880 | began              |              0 | began with the hand-water and the / barley-grains, and long to Athena
330 | 1426.560 | he                 |              0 | he prayed, making first offering, / casting hairs from the head into the fire.
331 | 1431.940 | And                |              0 | And when they had prayed and thrown the scattering barley,
332 | 1435.020 | Nestor's           |              1 | straightway Nestor's son, high-spirited Thrasymedes, / stood close and struck: the axe cut through the tendons
333 | 1440.780 | of                 |              0 | of the neck, and undid the heifer's / strength. And the women cried aloud —
334 | 1445.520 | the                |              0 | the daughters and the sons' wives and the honored wife
335 | 1447.940 | of                 |              0 | of Nestor, Eurydice, eldest of the daughters of Clymenus.
336 | 1452.510 | Then               |              0 | Then the men lifted her up from the wide-wayed earth
337 | 1454.790 | and                |              0 | and held her, and Peisistratus, / leader of men, cut the throat.
338 | 1459.030 | And                |              0 | And when the black blood had run out, / and the life had left the bones,
339 | 1462.830 | quickly            |              0 | quickly they broke her apart, / and at once cut out the thigh-pieces
340 | 1466.170 | all                |              0 | all in due order, and wrapped them deep in fat, / folding it double, and laid raw flesh upon them.
341 | 1472.710 | The                |              0 | The old man burned them on the split wood, / and poured the fire-bright wine
342 | 1476.410 | over,              |              0 | over; and the young men beside / him held the five-tined forks.
343 | 1480.190 | And                |              0 | And when the thighs were burned through, / and they had tasted the innards,
344 | 1483.550 | they               |              0 | they carved up the rest and threaded it on spits and / roasted it, holding the sharp spits in their hands.
345 | 1489.210 | Meanwhile,         |              0 | Meanwhile beautiful Polycaste had bathed Telemachus — / the youngest daughter of Nestor, Neleus' son.
346 | 1494.850 | and                |              0 | And when she had bathed him / and rubbed him richly with oil,
347 | 1497.610 | she                |              0 | she threw a beautiful mantle around him, and a tunic,
348 | 1500.710 | and                |              0 | and he stepped from the bath with the body of an immortal,
349 | 1503.390 | and                |              0 | and went and sat down beside Nestor, / shepherd of the people.
350 | 1506.650 | And                |              0 | And when they had roasted the / outer meats and drawn them off,
351 | 1509.530 | they               |              0 | they sat and feasted; and good men waited / on them, pouring wine into cups of gold.
352 | 1514.950 | But                |              0 | But when they had put away desire for food and drink,
353 | 1518.130 | Nestor             |              1 | Gerenian Nestor the horseman began to speak among them:
354 | 1520.930 | My                 |              0 | "My sons, come — yoke the / fine-maned horses for Telemachus,
355 | 1524.770 | lead               |              0 | lead them under the chariot, so he may be making his way."
356 | 1528.030 | So                 |              0 | So he spoke, and they listened well and obeyed:
357 | 1530.950 | Quickly            |              0 | quickly they yoked the swift horses under the chariot, / and the woman-steward put in bread and wine
358 | 1536.330 | and                |              0 | and cooked meats, such things as Zeus-nurtured kings eat.
359 | 1540.270 | Then               |              0 | Then Telemachus mounted the beautiful chariot, / and beside him Peisistratus, Nestor's son, leader of men,
360 | 1547.010 | mounted            |              0 | mounted the chariot and took the reins in his hands,
361 | 1549.310 | and                |              0 | and whipped them to a run; / and the pair flew on, nothing loath,
362 | 1553.130 | into               |              0 | into the plain, and left the steep city of Pylos behind.
363 | 1557.030 | All                |              0 | All day long they shook the yoke they bore between them.
364 | 1559.850 | The                |              0 | The sun went down, and all the ways grew dark, / and they came to Pherae, to the house of Diocles,
365 | 1566.270 | son                |              0 | son of Ortilochus, whom Alpheus fathered.
366 | 1569.570 | There              |              0 | There they slept the night, / and he set guest-gifts before them.
367 | 1572.910 | when               |              0 | When Dawn appeared, the early-born, with fingers of rose,
368 | 1576.710 | They               |              0 | they yoked the horses and mounted the inlaid chariot / and drove out of the gateway and the echoing porch;
369 | 1582.850 | and                |              0 | and he whipped them to a run, / and the pair flew on, nothing loath.
370 | 1586.950 | They               |              0 | They came to the wheat-bearing / plain, and there they pressed
371 | 1590.210 | to                 |              0 | to the journey's end: so well / the swift horses carried them.
372 | 1594.530 | the                |              0 | The sun went down, and all the ways grew dark.
