ODYSSEY — BOOK XVI full-book caption alignment
Duration: 1515.456s
Narration cues: 355
Source words: 4883
Directly matched source words: 4676 (95.8%)
Recognized words: 4917
Visual lead: 0.16s

Cue | Start | Anchor | Missing prefix | Caption
321 | 1367.620 | Daughter           |              0 | "Daughter of Icarius, watchful-minded Penelope, / take heart. Do not let these things trouble your mind.
322 | 1373.800 | The                |              0 | The man does not exist, will not exist, cannot be / born who shall lay hands upon your son Telemachus
323 | 1379.240 | while              |              0 | while I am alive and look upon the light of the earth.
324 | 1382.480 | For                |              0 | For I will say this outright, and it will be accomplished:
325 | 1386.100 | In                 |              0 | in an instant his black blood would run down my spear —
326 | 1389.240 | that               |              0 | that man's. For Odysseus, sacker of cities — / many a time he sat me on his knees, and put roast meat
327 | 1395.220 | into               |              0 | into my hands, and held the red wine to my lips.
328 | 1398.480 | And                |              0 | And so Telemachus is to me by far the dearest of all men; / and I tell him he need not tremble at death —
329 | 1404.180 | not                |              0 | not from the suitors. From the gods there is no escaping."
330 | 1407.740 | So                 |              0 | So he spoke to soothe her — and was / himself preparing the boy's destruction.
331 | 1412.240 | But                |              0 | But she climbed to her shining upper room, / and wept there for Odysseus, her dear husband, until
332 | 1417.380 | -eyed              |              1 | gray-eyed Athena cast sweet sleep upon her eyelids.
333 | 1420.740 | And                |              0 | And at evening the noble swineherd came back to / Odysseus and his son. They were making their supper,
334 | 1426.240 | busy               |              0 | busy about it, having killed a year-old pig. / But Athena came and stood close by Laertes' son Odysseus,
335 | 1433.780 | and                |              0 | and struck him with her wand / and made him an old man again,
336 | 1436.880 | And                |              0 | and dressed his body in miserable / clothes — lest the swineherd
337 | 1440.820 | look               |              0 | look at him face to face and / know him, and go with the news
338 | 1444.220 | to                 |              0 | to steady-hearted Penelope, / not holding it fast in his heart.
339 | 1448.340 | And                |              0 | And Telemachus was first to speak to him:
340 | 1451.020 | You                |              0 | "You have come, noble Eumaeus. What news in the town?
341 | 1454.500 | are                |              0 | Are the haughty suitors back inside by now, home from / their ambush — or still watching for me on my way?"
342 | 1460.460 | And                |              0 | And you answered him, Eumaeus the swineherd:
343 | 1462.820 | I                  |              0 | "I had no mind to ask about that, going down / through the town. My heart said: tell your message
344 | 1468.500 | and                |              0 | and be quick, and come back here again.
345 | 1471.060 | And                |              0 | And a swift messenger from your companions overtook me, / a herald — and he spoke to your mother first.
346 | 1476.780 | But                |              0 | But this much more I know; this I saw with my eyes.
347 | 1480.340 | I                  |              0 | I was already above the city, where the hill of Hermes / stands, on my way, when I saw a fast ship coming down
348 | 1486.320 | into               |              0 | into our harbor. There were many men aboard her, / and she rode heavy with shields and double-pointed spears.
349 | 1492.460 | I                  |              0 | I thought it was they — but I cannot know."
350 | 1495.420 | So                 |              0 | So he spoke; and the sacred strength of Telemachus smiled,
351 | 1498.760 | and                |              0 | and his eyes went to his father — / slipping past the swineherd's.
352 | 1502.640 | And                |              0 | And when they had ceased their / labor and made the meal ready,
353 | 1505.400 | they               |              0 | they feasted; and no man's appetite / went short of the equal feast.
354 | 1509.520 | But                |              0 | But when they had put away desire for food and drink,
355 | 1512.460 | they               |              0 | they remembered their beds, and took the gift of sleep.
