ODYSSEY — BOOK XIV full-book caption alignment
Duration: 1720.248s
Narration cues: 407
Source words: 5595
Directly matched source words: 5322 (95.1%)
Recognized words: 5586
Visual lead: 0.16s

Cue | Start | Anchor | Missing prefix | Caption
326 | 1384.740 | sprinkled          |              0 | sprinkled over with barley meal; and they carved the rest
327 | 1388.080 | and                |              0 | and threaded it on spits, and roasted it with care,
328 | 1391.020 | and                |              0 | and drew it all off, and heaped it / on the platters. And the swineherd
329 | 1394.940 | stood              |              0 | stood up to divide it: for his mind knew what was fair.
330 | 1398.200 | Into               |              0 | Into seven portions he divided the whole:
331 | 1400.540 | one                |              0 | one he set aside, with a prayer, / for the Nymphs and for Hermes,
332 | 1403.960 | son.               |              1 | Maia's son; the rest he served out to each man; / and Odysseus he honored with the long unbroken chine
333 | 1409.880 | of                 |              0 | of the white-tusked hog — / and made his master's heart proud.
334 | 1413.640 | Odysseus           |              1 | And Odysseus of the many designs / lifted his voice and said:
335 | 1416.600 | may                |              1 | "Eumaeus — may you be as dear to father Zeus
336 | 1419.520 | as                 |              0 | as you are to me: for you honor such / a man as I am now with the best."
337 | 1423.860 | And                |              0 | And you answered him, Eumaeus the swineherd:
338 | 1426.520 | eat                |              0 | "Eat, my god-touched guest, / and take your pleasure in such things
339 | 1429.640 | as                 |              0 | as are here. The god will give / one thing and let another go,
340 | 1433.320 | whatever           |              0 | whatever his own heart wills: for he can do all things."
341 | 1436.780 | He                 |              0 | He spoke, and burned the first-cuts / to the gods who are forever,
342 | 1440.440 | and                |              0 | and poured the fire-bright wine, / and set the cup in the hands
343 | 1443.280 | of                 |              0 | of Odysseus, sacker of cities; / and sat down to his own portion.
344 | 1447.580 | And                |              0 | And Mesaulius served them bread — a man the swineherd / had got for himself, alone, while his master was away,
345 | 1454.100 | without            |              0 | without his mistress, without old Laertes:
346 | 1456.080 | he                 |              0 | he had bought him from the Taphians with goods of his own.
347 | 1460.260 | And                |              0 | And their hands went out to the / good things spread before them.
348 | 1463.480 | but                |              0 | But when they had put away desire for food and drink, / Mesaulius took away the bread; and they, filled
349 | 1468.860 | full               |              0 | full of bread and meat, bestirred themselves for bed.
350 | 1472.440 | And                |              0 | And the night came on, foul, / at the moon's dark, and Zeus rained
351 | 1476.520 | the                |              0 | the whole night through, and the wet / West Wind blew big without ceasing.
352 | 1481.200 | Then               |              0 | Then Odysseus spoke among them, testing the swineherd —
353 | 1484.800 | whether            |              0 | whether he would strip off his own cloak and give it,
354 | 1487.720 | or                 |              0 | or urge it out of one of his companions, / since he cared for him so:
355 | 1491.980 | Hear               |              0 | "Hear me now, Eumaeus, and all you other companions,
356 | 1495.300 | while              |              0 | while I speak a word of boasting: it is the crazing wine
357 | 1498.740 | that               |              0 | that commands me — wine, / that sets even the deep-minded singing
358 | 1502.360 | and                |              0 | and giggling softly, and stirs him up to dance, / and tosses out many a word better left unspoken.
359 | 1509.000 | Still,             |              0 | Still, since I have blurted once, I will hide nothing.
360 | 1513.120 | I                  |              1 | Would I were young, and my strength stood firm in me,
361 | 1515.740 | as                 |              0 | as on the day we laid our ambush and led it under Troy.
362 | 1519.380 | Odysseus           |              0 | Odysseus led, and Atreus' son Menelaus, and with them / I was third in command: they asked it themselves.
363 | 1525.540 | When               |              0 | When we had come up to the city and the steep wall, / we lay around the town in the dense brushwood,
364 | 1530.500 | crouched           |              0 | crouched under our arms among the reeds and marsh-grass,
365 | 1533.400 | and                |              0 | and a foul night came on, the North Wind dropping down,
366 | 1537.100 | freezing,          |              0 | freezing; and snow came falling on us like hoarfrost, / bitter cold, and ice crusted thick on the shields.
367 | 1543.800 | Then,              |              0 | Then all the others had their cloaks and tunics,
368 | 1546.820 | and                |              0 | and slept at their ease, / shoulders wrapped in their shields;
369 | 1549.660 | but                |              0 | but I had left my cloak behind with my companions — / fool that I was — never thinking I would freeze:
370 | 1555.600 | come               |              2 | I had come with only my shield and my shining waist-guard.
371 | 1559.120 | But                |              0 | But in the night's third watch, / when the stars had crossed their height,
372 | 1562.100 | then               |              0 | then I spoke to Odysseus — he was there beside me —
373 | 1565.460 | nudging            |              0 | nudging him with my elbow; and he listened on the instant:
374 | 1568.760 | born               |              1 | 'Zeus-born son of Laertes, Odysseus of the many devices, / I shall not be among the living long: this cold
375 | 1574.820 | is                 |              0 | is killing me. I have no cloak. Some power tricked / me into a single tunic. And now there is no way out.'
376 | 1581.300 | So                 |              0 | So I spoke; and he then held this plan in his heart — / such a man he was for counsel, and for fighting —
377 | 1587.480 | and                |              0 | and speaking low, close in my ear, he said:
378 | 1590.140 | now                |              1 | 'Quiet now, lest some other Achaean hear you.'
379 | 1592.580 | Then               |              0 | Then he propped his head on his elbow and spoke out:
380 | 1595.300 | me                 |              1 | 'Hear me, friends. A divine dream came to me in my sleep.
381 | 1598.640 | We                 |              0 | We have come out too far from the ships. Let someone go
382 | 1601.520 | and                |              0 | and tell Atreus' son Agamemnon, shepherd of the people, / to send more men from the ships to join us here.'
383 | 1607.560 | So                 |              0 | So he spoke; and up jumped Thoas, Andraemon's son, / fast, and flung off his purple cloak,
384 | 1613.080 | and                |              0 | and set off running for the ships. / And I, in that man's garment,
385 | 1616.440 | lay                |              0 | lay glad until Dawn shone on her golden throne.
386 | 1619.860 | Would              |              0 | Would I were young like that now, / and my strength stood firm:
387 | 1622.900 | then               |              0 | then someone in this steading / might give a swineherd's cloak —
388 | 1625.860 | both               |              0 | both ways at once: in kindness, / and in respect for a good man.
389 | 1629.940 | As                 |              0 | As it is, they scorn me for the foul clothes on my skin."
390 | 1633.220 | And                |              0 | And you answered him, Eumaeus the swineherd:
391 | 1635.420 | old                |              0 | "Old man — that is a blameless fable you have told:
392 | 1637.980 | not                |              0 | not one word of it off the measure; / nothing said without its profit.
393 | 1641.400 | So,                |              0 | So you shall not lack for clothing, nor for anything / else that is owed a hard-worn suppliant when he comes —
394 | 1648.220 | tonight.           |              0 | tonight. But at dawn you will knock / about in those rags of yours again:
395 | 1652.300 | for                |              0 | for there are not many cloaks here, or changes / of tunic, to put on — one only for each man.
396 | 1657.940 | but                |              0 | But when the dear son of Odysseus comes, / he will give you clothing himself, a cloak and a tunic,
397 | 1663.540 | and                |              0 | and send you wherever your heart and spirit bid you go."
398 | 1666.520 | So                 |              0 | So speaking he sprang up and set a bed for him close / by the fire, and threw on it skins of sheep and goats.
399 | 1672.860 | there              |              0 | There Odysseus lay down; and over / him the swineherd threw a cloak,
400 | 1676.880 | thick              |              0 | thick-woven and big, that he kept by him for a change / of clothing, to put on when some terrible storm arose.
401 | 1683.120 | So                 |              0 | So Odysseus slept there, and beside him slept the / young men. But the swineherd — a bed in that place
402 | 1689.160 | did                |              0 | did not please him, to sleep apart from his swine; / he armed himself to go outside. And Odysseus was glad
403 | 1696.240 | that               |              0 | that he took such care of his / substance while he was far away.
404 | 1700.660 | First              |              0 | First he slung his sharp sword over his sturdy shoulders,
405 | 1704.340 | then               |              0 | then wrapped himself in a / wind-breaking cloak, thick-woven,
406 | 1707.980 | and                |              0 | and took up the fleece of a big well-fattened goat, / and took his sharp javelin, to hold off dogs and men,
407 | 1714.080 | and                |              0 | and went out to lie where the white-tusked boars slept, / under a hollow rock, in the lee of the North Wind.
